precinct_id,name,installed_capacity_kw,postcode,total_kwh_annual,total_usable_area_m2,potential_capacity_kw,adoption_gap_kw,geo_boundary
20495,Carlton,2754.1949999999997,3053,378080788.0363,1436896.0672605,292713.2,289959.005,"POLYGON ((144.97135469800003 -37.792565717999935, 144.972592307 -37.792698487999985, 144.97373756700006 -37.792821027999935, 144.9747614270001 -37.79293090799996, 144.9757214870001 -37.793033897999976, 144.9756162970001 -37.79365619799995, 144.97560665700007 -37.79371321799994, 144.97555383700012 -37.79402517799997, 144.97549970700004 -37.79434472799994, 144.97544601700008 -37.79466194799994, 144.97539305700002 -37.79497394799995, 144.97531794700012 -37.795416727999964, 144.97529417700002 -37.79555533799993, 144.97515664600007 -37.79635264799998, 144.97508393600003 -37.79677464799994, 144.97501915600003 -37.79714958799997, 144.97488304600006 -37.79793898799994, 144.9747654360001 -37.798636047999935, 144.9747581360001 -37.79867940799994, 144.97462673600012 -37.79945727799998, 144.97454249600003 -37.79995677799997, 144.97444865600005 -37.800512407999975, 144.97442314600005 -37.80066303799998, 144.9743311960001 -37.80120885799994, 144.97408120600005 -37.80268304799995, 144.97400912600006 -37.803108047999956, 144.97384012600003 -37.80410425799994, 144.97362558600003 -37.80536856799995, 144.97356732600008 -37.80571834799997, 144.97339030600006 -37.80675310799995, 144.97319393600003 -37.80790979799997, 144.97136958600004 -37.80771491799993, 144.9712895460001 -37.80754223799994, 144.9709428660001 -37.80750516799998, 144.96885243600002 -37.80728076799994, 144.96805349700003 -37.80719512799993, 144.96734958700006 -37.80712023799998, 144.96585830700008 -37.80695985799997, 144.96511732700003 -37.806881017999956, 144.96489558700011 -37.80685725699993, 144.964376957 -37.80680107699993, 144.96337900700007 -37.80669410699994, 144.96290312700012 -37.80664310699996, 144.96245968800008 -37.80659650699994, 144.96216402800007 -37.80656477699995, 144.961847948 -37.806530846999976, 144.96142279800006 -37.806484446999946, 144.96082342800003 -37.806420196999966, 144.95994235800003 -37.80632643699994, 144.95950997800003 -37.80628007699994, 144.95847497900002 -37.80402622699995, 144.95949234800003 -37.80413061699994, 144.95889994900006 -37.80283783699997, 144.9587469490001 -37.80250383699996, 144.95851458900006 -37.80199778699995, 144.95846957900005 -37.80191509699995, 144.9584782290001 -37.80182518699996, 144.95868197900006 -37.800698016999945, 144.95883570900003 -37.79984786699998, 144.9599099390001 -37.79996965699996, 144.9610334890001 -37.80009698699996, 144.96251092800003 -37.80025603699994, 144.9639815580001 -37.80041370699996, 144.96421591800004 -37.799106836999954, 144.96430194800007 -37.798624246999964, 144.9643279380001 -37.79847383699996, 144.96462449800003 -37.796826926999984, 144.9647283480001 -37.79615624699994, 144.96497763800005 -37.79455055699998, 144.96497475800004 -37.79437066699995, 144.9649617980001 -37.79423502699996, 144.96493087800002 -37.79405520699993, 144.96489700900008 -37.793921746999956, 144.96483835900005 -37.79374614699998, 144.9647839690001 -37.79361680699998, 144.9647213390001 -37.79348991699993, 144.96463241900005 -37.79333394699995, 144.96451434900007 -37.79316555699995, 144.96450715900005 -37.79315682699996, 144.96440308900003 -37.793043516999944, 144.9642515490001 -37.79286683699996, 144.96410141900003 -37.79272897699997, 144.96411616900002 -37.79271707699996, 144.96424650900008 -37.792791156999954, 144.96438188900004 -37.79285973699996, 144.9645215690001 -37.79292274699998, 144.96466494900005 -37.79297983699996, 144.96481196900004 -37.79303083699995, 144.9649619490001 -37.79307583699995, 144.96511491900003 -37.793114826999954, 144.9652105790001 -37.793135046999964, 144.9652703690001 -37.79314755699994, 144.96542731800002 -37.793173656999954, 144.9655860580001 -37.793193266999936, 144.96574588800001 -37.79320633699996, 144.9659060880001 -37.793212806999975, 144.96606668800007 -37.79321271699996, 144.96622721800009 -37.79320605699996, 144.96665094800005 -37.79316690799993, 144.96673689800002 -37.79315615799993, 144.9668572480001 -37.793136567999966, 144.96699185800003 -37.793107057999975, 144.96712361800007 -37.79307015799998, 144.96722045800004 -37.79303775799997, 144.96731476800005 -37.79300147799995, 144.96743682800002 -37.79294721799994, 144.96752500800005 -37.79290213799993, 144.9676377180001 -37.792836517999945, 144.9677446280001 -37.792764887999965, 144.96782022800005 -37.79270745799994, 144.96789219800007 -37.79264689799993, 144.96798220800008 -37.79256175799998, 144.96804451800006 -37.79249478799994, 144.96812046800005 -37.79240172799996, 144.96817120800006 -37.79232891799995, 144.96819281800003 -37.792311447999964, 144.96823493800002 -37.79228454799994, 144.9682831880001 -37.79226492799995, 144.96832924800003 -37.79225411799996, 144.96839586800002 -37.792247017999955, 144.96890967800005 -37.79230236799998, 144.96924799800001 -37.792338807999954, 144.96970358800002 -37.79238790799997, 144.96987692800008 -37.79240659799996, 144.97032176800008 -37.792454497999984, 144.97082246800005 -37.79250840799995, 144.97135469800003 -37.792565717999935))"
20496,Carlton North,2576.513,3054,7848232.5957,28314.460851,5768.0,3191.487,"POLYGON ((144.972592307 -37.792698487999985, 144.97135469800003 -37.792565717999935, 144.97082246800005 -37.79250840799995, 144.97032176800008 -37.792454497999984, 144.96987692800008 -37.79240659799996, 144.96970358800002 -37.79238790799997, 144.96924799800001 -37.792338807999954, 144.96890967800005 -37.79230236799998, 144.96839586800002 -37.792247017999955, 144.96832924800003 -37.79225411799996, 144.9682831880001 -37.79226492799995, 144.96823493800002 -37.79228454799994, 144.96819281800003 -37.792311447999964, 144.96817120800006 -37.79232891799995, 144.96812046800005 -37.79240172799996, 144.96804451800006 -37.79249478799994, 144.96798220800008 -37.79256175799998, 144.96789219800007 -37.79264689799993, 144.96782022800005 -37.79270745799994, 144.9677446280001 -37.792764887999965, 144.9676377180001 -37.792836517999945, 144.96752500800005 -37.79290213799993, 144.96743682800002 -37.79294721799994, 144.96731476800005 -37.79300147799995, 144.96722045800004 -37.79303775799997, 144.96712361800007 -37.79307015799998, 144.96699185800003 -37.793107057999975, 144.9668572480001 -37.793136567999966, 144.96673689800002 -37.79315615799993, 144.96665094800005 -37.79316690799993, 144.96622721800009 -37.79320605699996, 144.96606668800007 -37.79321271699996, 144.9659060880001 -37.793212806999975, 144.96574588800001 -37.79320633699996, 144.9655860580001 -37.793193266999936, 144.96542731800002 -37.793173656999954, 144.9652703690001 -37.79314755699994, 144.9652105790001 -37.793135046999964, 144.96511491900003 -37.793114826999954, 144.9649619490001 -37.79307583699995, 144.96481196900004 -37.79303083699995, 144.96466494900005 -37.79297983699996, 144.9645215690001 -37.79292274699998, 144.96438188900004 -37.79285973699996, 144.96424650900008 -37.792791156999954, 144.96411616900002 -37.79271707699996, 144.96398980900005 -37.792638256999965, 144.9638965790001 -37.79256857699994, 144.96376590900002 -37.79247929699994, 144.96362910900007 -37.79239551699993, 144.96348690900004 -37.79231731699997, 144.96334002900005 -37.792245126999944, 144.96331914900009 -37.79223604699996, 144.96287311900005 -37.79206584699995, 144.9625444390001 -37.79197900699995, 144.9620346790001 -37.791900246999944, 144.9616796790001 -37.791882966999935, 144.96156915900008 -37.791883506999966, 144.9614039590001 -37.79183583699995, 144.9612422990001 -37.79178181699996, 144.96108461900008 -37.79172105699996, 144.9609762890001 -37.79167462699996, 144.96078188900003 -37.79158056699998, 144.96063794000008 -37.791500836999944, 144.9604989500001 -37.79141584699994, 144.96032294000008 -37.791293836999955, 144.96019793000005 -37.79119584699998, 144.96009518000005 -37.79110500699994, 144.96004317000006 -37.791057756999976, 144.95993393000003 -37.790948826999966, 144.95979895000005 -37.79079683699996, 144.9596869300001 -37.79066683699995, 144.95958342000006 -37.79053359699998, 144.95948837000003 -37.79039590699995, 144.9594023400001 -37.79025450699993, 144.95933142 -37.790120496999975, 144.9592925500001 -37.790039856999954, 144.9591773200001 -37.789968846999955, 144.95904847000008 -37.78991503699996, 144.95890915000007 -37.789880196999945, 144.95876406000002 -37.78986596699997, 144.95889152000007 -37.78894195699996, 144.95904267000003 -37.787693556999955, 144.95911176000004 -37.78711762699993, 144.95922196000004 -37.786211556999945, 144.95925594000005 -37.78593018699996, 144.95940340000004 -37.78470977699993, 144.95955272100002 -37.783476236999945, 144.95968135100009 -37.78240810699998, 144.9597644910001 -37.781726566999964, 144.95992082100008 -37.78051079699998, 144.96023969100008 -37.778031056999964, 144.96147882100001 -37.77818244699995, 144.96207823100008 -37.77860409699997, 144.96218984100005 -37.77868788699993, 144.96231884100007 -37.77880187699998, 144.962435851 -37.778922886999965, 144.96252185100002 -37.77902987699997, 144.96259383100005 -37.779132886999946, 144.96264281000003 -37.779215886999964, 144.96268679000002 -37.77930087699997, 144.96272581000005 -37.779387886999984, 144.9627578200001 -37.77947588699993, 144.9627849000001 -37.77956467699994, 144.9628118400001 -37.77968488699997, 144.96283582 -37.77985687699993, 144.9628418100001 -37.77993788699996, 144.96284279000008 -37.78001888699998, 144.96283783 -37.78009987699994, 144.96277885000006 -37.78074090699994, 144.96277786000007 -37.78086089699997, 144.96278684000004 -37.78097890699996, 144.96280085000012 -37.78106990699996, 144.96282918000009 -37.78118745699993, 144.96286685000007 -37.78130289699993, 144.96290225000007 -37.781388696999954, 144.96295784000006 -37.781499906999954, 144.96302285000002 -37.781607906999966, 144.96309738000002 -37.78171224699997, 144.96315885 -37.781787906999966, 144.96324886000002 -37.78188392699997, 144.9633478400001 -37.781974926999965, 144.96345282000004 -37.78205991699997, 144.96353680000004 -37.78211990699998, 144.96362583000007 -37.782176926999966, 144.9637488300001 -37.782245916999955, 144.96384483000008 -37.78228892699997, 144.96400481000012 -37.78241692699993, 144.9637948200001 -37.78372693699998, 144.96359287000007 -37.78499094699998, 144.9642837 -37.78506272699997, 144.9656886990001 -37.78520863699998, 144.96722490900004 -37.78536799799997, 144.96799582900007 -37.78544791799993, 144.96952338900007 -37.78560664799994, 144.9695403190001 -37.78551258799996, 144.96974117900004 -37.78432296799997, 144.96993951900004 -37.78306387799995, 144.9699784290001 -37.782816397999966, 144.97013756900003 -37.781805487999975, 144.97015194900007 -37.78171359799995, 144.97022757900004 -37.78122763799996, 144.97030565900002 -37.78072574799995, 144.97032762900005 -37.780585447999954, 144.97041529900002 -37.780023067999934, 144.97043537900004 -37.77989417799995, 144.97053173900008 -37.77927594799996, 144.97128834900002 -37.77936690799993, 144.972770899 -37.77954559799997, 144.97333682900012 -37.779613997999945, 144.97350352900003 -37.77963413799995, 144.97469692800007 -37.779779047999966, 144.97526946800008 -37.77984866799994, 144.97691368800008 -37.78004877799998, 144.977414758 -37.78010968799998, 144.9781169480001 -37.78019502799998, 144.97795188800012 -37.78107789799998, 144.97788976800007 -37.78141298799994, 144.97788075800008 -37.78146321799994, 144.9777463580001 -37.78218582799997, 144.9776646780001 -37.782630747999974, 144.97758400700002 -37.78307008799993, 144.9774696170001 -37.783705107999936, 144.97721083700003 -37.78513720799998, 144.97705504700002 -37.78596444799996, 144.9770340670001 -37.786075987999936, 144.97695018700006 -37.786513387999946, 144.9768936470001 -37.786819487999935, 144.97673859700012 -37.78763890799996, 144.976657487 -37.78806760799995, 144.97652324700005 -37.788778967999974, 144.97642710700006 -37.78928799799996, 144.97634983700004 -37.78970298799993, 144.97625321700002 -37.79022192799994, 144.975981917 -37.79164184799998, 144.97577926700012 -37.792725737999945, 144.97574593700006 -37.792899847999934, 144.9757214870001 -37.793033897999976, 144.9747614270001 -37.79293090799996, 144.97373756700006 -37.792821027999935, 144.972592307 -37.792698487999985))"
20766,Docklands,3088.0499999999997,3008,747108203.6206,2904570.880761,591696.4,588608.35,"POLYGON ((144.95221011700005 -37.82371641699996, 144.949818638 -37.823526836999974, 144.94920102800006 -37.823450596999976, 144.94837017800012 -37.82336469599994, 144.9479409380001 -37.82337492599993, 144.94792772800008 -37.823756285999934, 144.94804108800008 -37.824196825999934, 144.9480742280001 -37.82430077599997, 144.9481030280001 -37.824444695999944, 144.94812857800002 -37.82455026599996, 144.94811310800003 -37.82474178599995, 144.947975938 -37.82522183599997, 144.94783694800003 -37.82552882599998, 144.94756392800002 -37.82581883599994, 144.94745592800007 -37.82591482599997, 144.9472159380001 -37.82613682599998, 144.94705894800006 -37.826315835999935, 144.94697594800004 -37.82641582599996, 144.94692991800002 -37.82648083599997, 144.94687892800005 -37.826582825999935, 144.9465489380001 -37.82651184599996, 144.9461339280001 -37.82644183599996, 144.94571092800004 -37.82638683599998, 144.9450089280001 -37.826299835999976, 144.94459307900001 -37.826229575999946, 144.94296893900002 -37.82595382599993, 144.94229595900003 -37.825864845999945, 144.9414489390001 -37.82578483599997, 144.9405264390001 -37.825726575999965, 144.94034969900008 -37.82572133599996, 144.94010204900007 -37.825720445999934, 144.93979292900008 -37.825452825999946, 144.9395587900001 -37.82525190599995, 144.93771521000008 -37.82365899599995, 144.93785792000006 -37.82308383599997, 144.93713595000008 -37.822926835999965, 144.93680260000008 -37.82289623599996, 144.93650793000006 -37.82283383599997, 144.93523662100006 -37.82256724599995, 144.93522656100004 -37.82256513599998, 144.932720581 -37.82203963499995, 144.93147750100002 -37.82177871499994, 144.92855287200007 -37.821163844999944, 144.92680901200004 -37.82097403499995, 144.92475055300008 -37.82074992499997, 144.920626383 -37.82079852499993, 144.92037665300006 -37.82001752499997, 144.91990018400008 -37.818531683999936, 144.92671403300005 -37.816228584999976, 144.9288058520001 -37.81605303499998, 144.9291689920001 -37.81602256499997, 144.92963495200001 -37.81588757499998, 144.93044496200002 -37.815635544999964, 144.93115492200002 -37.815371554999956, 144.93193488200006 -37.815264544999934, 144.93240990200002 -37.815076534999946, 144.93291086200009 -37.81452053499993, 144.933302872 -37.81404552499998, 144.93427183200004 -37.81289251499993, 144.93444379200002 -37.81266651499993, 144.93470082200008 -37.81190448499996, 144.93467684200004 -37.81051848499993, 144.93469980200007 -37.81030047499996, 144.93472681200012 -37.81014346499995, 144.93502592200002 -37.80944583499996, 144.93543695200003 -37.80949883499994, 144.93596894200004 -37.80955883599995, 144.9368039520001 -37.80971284599997, 144.93723896200004 -37.80983283599994, 144.93791994100002 -37.81003983599993, 144.9385179510001 -37.81026083599994, 144.9391119510001 -37.81050682599994, 144.94010895100007 -37.81096583599998, 144.94083096100007 -37.811320825999985, 144.94137294100005 -37.81159083599994, 144.9420349510001 -37.81193783599997, 144.94288394000012 -37.81243983599995, 144.94303293000007 -37.81249184599994, 144.94319294000002 -37.81252684599997, 144.9433459500001 -37.81253183599995, 144.94353495000007 -37.81250684599996, 144.94372395000005 -37.81245384599998, 144.94472394000002 -37.81206584599994, 144.94495195000002 -37.81203982599993, 144.9450909400001 -37.81204983599997, 144.94525494000004 -37.812079825999945, 144.9454519300001 -37.81184883599997, 144.94602764 -37.81162838599994, 144.94782943000007 -37.81094326599998, 144.94811741 -37.81152105599995, 144.94825205900008 -37.81163923599996, 144.94929533900006 -37.81255488599993, 144.9503346790001 -37.813466776999974, 144.95144128900006 -37.81315365699993, 144.9516527290001 -37.81361414699995, 144.9518132190001 -37.81396373699994, 144.9518966290001 -37.81414535699997, 144.95234670800005 -37.81512348699994, 144.95279813800005 -37.81610492699997, 144.9532456280001 -37.81707882699993, 144.953700528 -37.81806851699997, 144.9539198880001 -37.81854574699997, 144.95415498800003 -37.819056656999976, 144.95439909800007 -37.81958797699997, 144.95462729700012 -37.820085276999976, 144.95508091700003 -37.82108590699994, 144.9551593970001 -37.82125238699996, 144.9553634670001 -37.82168576699996, 144.95574091700007 -37.822506776999944, 144.95599301700008 -37.82304007699997, 144.95527392700012 -37.82333234699996, 144.9543969770001 -37.823542406999934, 144.953330047 -37.82369124699994, 144.95221011700005 -37.82371641699996))"
20830,East Melbourne,1077.113,3002,255984195.7897,994304.9064324,202552.0,201474.887,"POLYGON ((144.9897810210001 -37.81905576899993, 144.9897347110001 -37.81932877899993, 144.98973003100002 -37.81936799899995, 144.98969886100008 -37.81955328899994, 144.98957754100002 -37.82027634899998, 144.9893482110001 -37.82164336899996, 144.98915523100004 -37.822793918999935, 144.98910304100002 -37.82310612899994, 144.98704458200007 -37.82284349899993, 144.98620078200008 -37.82258723899997, 144.98502774200006 -37.82215899899995, 144.98448557200004 -37.82192539899995, 144.98275069200008 -37.82103774899997, 144.98062146300003 -37.81976857899997, 144.97899498300012 -37.81879527899997, 144.9786189230001 -37.81857983899994, 144.97867999300001 -37.818233798999984, 144.97841777400004 -37.81820384799994, 144.97828867400005 -37.81812344799994, 144.97812603400007 -37.81810137799994, 144.97809493400007 -37.818134837999935, 144.97805091400005 -37.81813883799998, 144.9779367740001 -37.81812372799993, 144.97731394400012 -37.81770784799994, 144.9768216640001 -37.81738196799995, 144.97665292400006 -37.817270837999956, 144.97620791400004 -37.81683584799998, 144.9756909340001 -37.81663184799993, 144.97544193400006 -37.81608083799995, 144.9754199240001 -37.81596584799996, 144.97471795400008 -37.81587384799997, 144.97481091400005 -37.81551882799994, 144.97489092400008 -37.81527483799994, 144.9748733340001 -37.81527666799997, 144.9746622550001 -37.81482128799996, 144.97456516500006 -37.81461192799998, 144.9744528550001 -37.814366597999935, 144.97441580500004 -37.81428981799996, 144.97424629500006 -37.813923717999955, 144.97411230500006 -37.81363434799994, 144.9739585750001 -37.81330241799998, 144.97362955500012 -37.81259259799998, 144.97350462500003 -37.81232304799994, 144.97305209500007 -37.81134654799996, 144.9727399850001 -37.81067299799997, 144.9725952550001 -37.810360867999975, 144.97247721500003 -37.81010608799994, 144.97238669500007 -37.80991060799994, 144.9721459860001 -37.80939085799997, 144.9716841060001 -37.808393647999935, 144.97136958600004 -37.80771491799993, 144.97319393600003 -37.80790979799997, 144.97404708500005 -37.80800089799993, 144.97473456500006 -37.80807413799994, 144.97569699500002 -37.808176757999945, 144.97587989500005 -37.80819626799996, 144.9762078450001 -37.80823119799993, 144.9767921350001 -37.808293567999954, 144.97791228500012 -37.80841308799995, 144.97856724500002 -37.80848307799994, 144.97901823400002 -37.80853106799998, 144.98018127400007 -37.80865506899994, 144.98116425400008 -37.808760038999935, 144.9813732140001 -37.80878205899995, 144.98205689400004 -37.80885462899994, 144.98255921400005 -37.80890803899996, 144.9833191040001 -37.80899576899998, 144.98379123400002 -37.80903985899994, 144.98462576300005 -37.80912892899994, 144.98475822300009 -37.80914289899994, 144.98530762300004 -37.80920673899993, 144.98563156300008 -37.80923595899998, 144.98639620300003 -37.80931740899996, 144.98701403300004 -37.80938335899998, 144.987634973 -37.80944944899994, 144.9879744630001 -37.80948560899998, 144.98854433300005 -37.809546368999975, 144.98901164300003 -37.80959612899994, 144.98944577300006 -37.80964239899998, 144.99022158200012 -37.809725018999984, 144.99043540200012 -37.80972375899995, 144.99135698200007 -37.809718078999936, 144.99120106200007 -37.81061105899994, 144.99114408200012 -37.81093304899997, 144.991090062 -37.81124405899993, 144.99095548200012 -37.81200712899994, 144.99095392200002 -37.812017838999964, 144.9908840920001 -37.812413068999945, 144.99080510200008 -37.81286206899995, 144.99068451200003 -37.81354606899998, 144.99064673200007 -37.81376179899996, 144.99048690200004 -37.81466862899998, 144.99046277200011 -37.81480641899998, 144.99029071200005 -37.81578300899997, 144.9902075320001 -37.816256058999954, 144.9901006220001 -37.81686246899994, 144.99008467200008 -37.816950788999975, 144.99002820200008 -37.817273098999976, 144.9900191920001 -37.81754172899997, 144.99001349200012 -37.81768569899998, 144.9899796620001 -37.81788656899994, 144.98989217200005 -37.818405258999974, 144.9897810210001 -37.81905576899993))"
